-110.3460168,-16.87578894,73.43156547,-79.75226816,-111.9433854,-51.81238097,-111.8605312,-63.55485659,71.32929829,-48.77138518,-111.3212723,-49.91548613,70.78747381,-71.52911323,68.88761865,-20.02661823
-114.4665512,-16.86080876,92.69707643,-78.79442364,-118.2051721,-51.63813746,-120.4100821,-63.29682199,76.77755593,-48.4755539,-117.3335726,-49.78319728,82.0789538,-71.01667693,72.62842237,-19.96557488
-118.5850351,-16.77314778,107.5558203,-76.81835493,-124.3817647,-51.16026056,-128.6822455,-62.56905371,82.12978416,-47.90219846,-123.2815668,-49.36750048,92.42783804,-69.83808135,76.36398935,-19.8151991
-122.6986104,-16.61326618,118.0301522,-74.20094296,-130.4013015,-50.38983744,-136.4632854,-61.40728842,87.33235664,-47.06262588,-129.1037779,-48.67706367,101.4108155,-68.10026598,80.09001564,-19.57637365
-126.8045233,-16.3819994,125.3519288,-71.20740044,-136.2055605,-49.3436605,-143.6219804,-59.86151068,92.34260562,-45.97235014,-134.7486779,-47.72554236,108.9543211,-65.92352614,83.80242297,-19.25048904
-130.9001815,-16.08054746,130.5973705,-67.98965907,-141.7529754,-48.04258716,-150.1086337,-57.98710342,97.13038785,-44.64983694,-140.1774476,-46.53035829,115.1961661,-63.4148696,87.49745028,-18.8394207
-134.9832063,-15.71045999,134.4787836,-64.6318192,-147.0189178,-46.50980084,-155.9354039,-55.83790861,101.6779702,-43.11522968,-145.3647662,-45.11133971,120.3499906,-60.65866427,91.17173316,-18.3454991
-139.0514784,-15.27361747,137.4416783,-61.18171979,-151.9938956,-44.7692508,-161.1520447,-53.46218341,105.978672,-41.38922141,-150.2979523,-43.48943529,124.6285239,-57.71758866,94.82236896,-17.77147446
-143.1031751,-14.77220956,139.7666351,-57.6678011,-156.6805913,-42.84443172,-165.8258032,-50.90102772,110.0348195,-39.49216583,-154.975037,-41.6856439,128.2139883,-54.63708302,98.44696587,-17.12047732
-147.1368,-14.20871103,141.6350901,-54.10775731,-161.090585,-40.75754818,-170.0280596,-48.18838027,113.8555038,-37.44345291,-159.4023755,-39.72022255,131.2526886,-51.44993651,102.0436758,-16.39597675
-151.1512037,-13.58585631,143.1680751,-50.51307279,-165.2413339,-38.52902855,-173.8268514,-45.35178886,117.4544879,-35.26112725,-163.5922658,-37.61216998,133.8589079,-48.1799576,105.6112113,-15.60173773
-155.1455957,-12.90661323,144.4488429,-46.89149555,-169.1536981,-36.177314,-177.283439,-42.4134413,120.8484452,-32.96170295,-167.5608619,-35.37894514,136.1211303,-44.84464581,109.1488479,-14.74177899
-159.1195488,-12.17415682,145.5363235,-43.24844403,-172.850085,-33.71884091,179.5487365,-39.39118703,124.0555918,-30.56012282,-171.3265028,-33.03636452,138.1079407,-41.45706387,112.6564133,-13.82033266
-163.0729956,-11.39184369,146.4733414,-39.58784024,-176.353161,-31.16814522,176.6238433,-36.29943477,127.0946944,-28.06981413,-174.9084721,-30.59862344,139.8728526,-38.02713334,116.134266,-12.84180665
-167.006218,-10.56318764,147.2917807,-35.91262131,-179.685025,-28.5380343,173.9028868,-33.14989539,129.9843985,-25.50280302,-178.3261355,-28.07839497,141.4580335,-34.56253183,119.5832654,-11.81075051
-170.9198326,-9.691836842,148.015921,-32.22506397,177.1332681,-25.83978845,171.3527497,-29.9521771,132.7428081,-22.86985937,178.4016122,-25.48697188,142.8971054,-31.06931874,123.0047338,-10.73182523
-174.81477,-8.78155286,148.6646522,-28.52699619,174.0819385,-23.08336795,168.9452361,-26.71425452,135.3872558,-20.18065346,175.2566695,-22.83442738,144.2172356,-27.55237633,126.4004165,-9.609777274
-178.6922507,-7.836191857,149.2529819,-24.81993844,171.1425452,-20.27761196,166.6561988,-23.44283556,137.9342072,-17.44391246,172.2218821,-20.12977909,145.4406983,-24.01572459,129.7724364,-8.449416807
177.446241,-6.859687918,149.7930862,-21.1051999,168.2979421,-17.430422,164.4647794,-20.14364805,140.3992571,-14.66757009,169.2810809,-17.38114727,146.5860484,-20.462749,133.1232496,-7.255600101
173.598986,-5.856038557,150.2950599,-17.38394506,165.5321678,-14.54892774,162.3527588,-16.82166468,142.7971891,-11.85890622,166.4190438,-14.59590246,147.6690143,-16.89636761,136.4555988,-6.033215757
169.7640602,-4.829292288,150.767467,-13.65724023,162.8302987,-11.63963485,160.3040068,-13.48128069,145.1420731,-9.024675518,163.621407,-11.78080093,148.7031874,-13.31915568,139.7724683,-4.787174446
165.9393651,-3.783538119,151.2177544,-9.926086648,160.1782807,-8.708556819,158.3040154,-10.12645618,147.4473884,-6.171225841,160.8745472,-8.942107943,149.7005649,-9.733440337,143.0770399,-3.52240169
162.1226598,-2.722896728,151.6525736,-6.191444042,157.5627531,-5.761332893,156.3394978,-6.760832163,149.7261603,-3.304607545,158.1654461,-6.08571,150.6719879,-6.141374133,146.3726497,-2.243833206
158.3115914,-1.651513067,152.078041,-2.454247989,154.9708684,-2.803334971,154.3980377,-3.387827423,151.9911055,-0.430675859,155.4815447,-3.217217907,151.6275072,-2.54499418,149.6627457,-0.956412289
154.5037272,-0.573550108,152.4999584,1.284576947,152.3901122,0.160233713,152.4677754,-0.010722323,154.2547817,2.444811613,152.8105935,-0.342062758,152.5767009,1.053728355,152.9508474,0.334911324
