-57.5534418758562,0.0,-57.185725425739825,6.374613603470891,-56.092412827523,12.664245532077445,-54.22163324756237,18.78027288630664,-51.487830019058585,24.620223452293157,-47.777141220996285,30.059988264298383,-42.9638687179979,34.94637334320996,-36.94867438504263,39.09318216790559,-29.727745709903264,42.28761949086737,-21.482444975998813,44.316244731325135,-12.634541997770274,45.01357564925359,-3.7866390195417368,44.316244731325135,4.45866171436272,42.287619490867364,11.679590389502083,39.09318216790559,17.694784722457374,34.94637334320997,22.508057225455747,30.059988264298383,26.218746023518054,24.620223452293157,28.95254925202182,18.78027288630664,30.82332883198247,12.664245532077445,31.916641430199288,6.3746136034709
-54.1104588767002,0.0,-53.74552632586257,5.947164707225124,-52.665914320718684,11.805551938759667,-50.831290018278516,17.484040153785056,-48.17742140795818,22.8798215489447,-44.62416209434872,27.872639226615245,-40.09308734667905,32.32039510505708,-34.540514333133,36.0589159759825,-28.007652278301638,38.91053594092369,-20.67496804707245,40.70621702198112,-12.88522814113787,41.320415653779925,-5.095488235005835,40.70621702269475,2.2371959964789467,38.91053594174315,8.770058050804032,36.05891597591871,14.322631062136205,32.3203951030644,18.85370580498013,27.87263922187567,22.40696511007534,22.879821541045345,25.060833706077347,17.484040142785904,26.895457981966096,11.805551925173061,27.975069915228488,5.9471646919304195
-50.66783100677699,0.0,-50.31156794368486,5.495239274965204,-49.26320821820048,10.899839094414302,-47.49371716381826,16.122283536481046,-44.95878514650478,21.061787965612638,-41.6077051506768,25.604381482448623,-37.399798954554456,29.62087029286305,-32.33070390532365,32.9688263996799,-26.466724662399994,35.501464693963385,-19.97611360690337,37.085378689568486,-13.135912603538452,37.625014587705664,-6.295711599816736,37.08537869099962,0.19489945615131227,35.501464695616214,6.05887869814786,32.96882639955019,11.127973743191294,29.620870288776263,15.335879929965943,25.60438147264823,18.68695990899932,21.06178794916364,21.22189189774241,16.122283513450824,22.99138289889079,10.899839065854794,24.0397424803214,5.495239242739917
-47.225579267595165,0.0,-46.88370643208609,5.020757594272918,-45.88343506865154,9.95109884730361,-44.20616619750644,14.701262517046528,-41.82519808174801,19.174677020667353,-38.71421412138977,23.265600937456938,-34.8611491399235,26.858744236108382,-30.287712627360605,29.8323498999016,-25.071657193860425,32.066285943882036,-19.363635951321154,33.455624575004364,-13.386597065936439,33.927485364637114,-7.409558180062174,33.45562457715584,-1.7015369368653397,32.0662859463784,3.5145184953490083,29.832349899704482,8.087955001943897,26.85874422984897,11.941019969806723,23.265600922337793,15.052003905316159,19.17467699512979,17.43297197833672,14.70126248110826,19.110240769463086,9.951098802571535,20.11051191640844,5.020757543685881
-43.78372157940864,0.0,-43.461702289968585,4.525722615607474,-42.52539204089928,8.963415895760097,-40.965260423996945,13.227194808712177,-38.769264550835985,17.226669143618565,-35.93012583767949,20.865801952183705,-32.45610395945954,24.04357177802696,-28.384572912689656,26.657355628377474,-23.795622808081543,28.609731038284092,-18.82032595751563,29.818484929948507,-13.637281696432948,30.227986460000416,-8.45423743474638,29.818484932822383,-3.47894058335858,28.60973104163118,1.1100095196493596,26.657355628111677,5.181540558821303,24.043571769535447,8.6555624194064,20.865801931544055,11.494701099867465,17.22666910855829,13.690696916216329,13.227194759141922,15.250828426239984,8.963415833847437,16.187138386156622,4.525722545443067
-40.34227371703794,0.0,-40.045226431515246,4.01221082634576,-39.18756486711137,7.940947884069288,-37.76709379756439,11.706232170797863,-35.7831144600446,15.2255721917957,-33.242095021464436,18.41369297218139,-30.16540054052612,21.183743642236113,-26.598100964666294,23.450487558460352,-22.616705138955897,25.13568690293837,-18.332590683263806,26.175240217559573,-13.887966158832208,26.526719881745596,-9.44334163369478,26.175240221157523,-5.1592271770319025,25.13568690714126,-1.1778313532050424,23.450487558125108,2.3894682135398515,21.183743631469163,5.466162672992274,18.413692945869574,8.007182071209849,15.225572146876695,9.991161337936646,11.70623210702205,11.411632273695265,7.94094780416338,12.26929347609588,4.012210735613274
-36.90125025272084,0.0,-36.63386754021089,3.48236324244855,-35.86816190014707,6.887908315592163,-34.607322183636526,10.144445342892455,-32.85855976367799,13.178837693010577,-30.63712641730953,15.917279967350963,-27.971410037970713,18.28668729996701,-24.90820933209803,20.21743361312792,-21.516725368356145,21.64741551016868,-17.889471518544987,22.526998541621502,-14.138650621231521,22.823928317903498,-10.387829723118266,22.52699854594419,-6.760575872197626,21.647415515230637,-3.369091910602393,20.217433612722672,-0.3058912152818701,18.286687286895134,2.3598251388554123,15.917279935260026,4.581258437339121,13.178837637989245,6.33002077260873,10.14444526448506,7.590860328392865,6.887908217078164,8.35656553346117,3.482363130389852
-33.46066382524611,0.0,-33.22713888336561,2.9383765586302144,-32.565147736528644,5.808552188076292,-31.481244038723123,8.547816906140381,-29.9872118494105,11.093588138063856,-28.10263556787489,13.383961948636289,-25.857952430484175,15.359042498634897,-23.297313078650625,16.963137958192657,-20.48035326235099,18.147714319968323,-17.48194719235871,18.874748611048716,-14.389335083630783,19.11989149758102,-11.296722974013406,18.87474861609686,-8.298316902778932,18.147714325891105,-5.481357088877555,16.963137957717116,-2.920717748983755,15.35904248324038,-0.6760346404189947,13.383961910700155,1.208541585814372,11.093588072783705,2.7025736766112387,8.547816812819605,3.786477186742203,5.808552070538712,4.448467825498371,2.9383764247259565
-30.020525257062783,0.0,-29.82448696030671,2.382494482529137,-29.276278247523315,4.707164169708412,-28.383872636814726,6.922240856239327,-27.160567510945405,8.976652179375105,-25.62645952347917,10.820625056601486,-23.81009131884741,12.406813645949073,-21.749823854627966,13.691969633731583,-19.49442572054948,14.639035329748085,-17.10242844679418,15.21939631311652,-14.640019546030047,15.414921820005514,-12.17761064428822,15.21939631888997,-9.785613369160298,14.639035336532109,-7.53021523772745,13.691969633185641,-5.469947786812882,12.406813628225185,-3.653579614584392,10.820625012791464,-2.1194716897764514,8.976652103762762,-0.896166676202348,6.9222407478649925,-0.003761280112081606,4.707164032932025,0.544446851463193,2.3824943265035787
-26.580843510967526,0.0,-26.425300825766865,1.816999263829717,-25.99913551647052,3.588049066309471,-25.30999914792377,5.27352771095862,-24.370067935136674,6.8346052877129315,-23.196831151901385,8.233733343094578,-21.81392274299655,9.435502186970758,-20.251717979932238,10.407858029055713,-18.54741432092248,11.123574915767968,-16.74438147661817,11.561790107926553,-14.890704008428035,11.709359323839116,-13.037026539170808,11.561790114425026,-11.233993693362466,11.123574923412503,-9.529690037248079,10.407858028439449,-7.967485288856675,9.435502166920534,-6.58457691592834,8.233733293417206,-5.411340202691924,6.834605201774864,-4.471409115958237,5.273527587529802,-3.782272988957591,3.588048910279625,-3.3561083339866964,1.8169990856539635
